id,campus,building,device_name,device_ip,vms_id,grp_serial,dev_serial,dch_ch,vms_ip,vms_ch,geo_pos,layer,floor
(1759, None, None, 'M15 FAB 1F 복도-3_10.236.11.91', '10.236.11.91', 100371, 1, 1455, 0, '10.236.1.107', '77', None, None, None)
(1760, None, None, 'M15 FAB 1F CR ST-501_10.236.11.98', '10.236.11.98', 100371, 1, 1456, 0, '10.236.1.107', '78', None, None, None)
(1761, None, None, 'M15 FAB 1F 복도-4_10.236.11.105', '10.236.11.105', 100371, 1, 1457, 0, '10.236.1.107', '79', None, None, None)
(1762, None, None, 'M15 FAB 1F 복도-4_10.236.11.110', '10.236.11.110', 100371, 1, 1458, 0, '10.236.1.107', '80', None, None, None)
(1763, None, None, 'M15 FAB 1F 복도-4_10.236.11.116', '10.236.11.116', 100371, 1, 1459, 0, '10.236.1.107', '81', None, None, None)
(1764, None, None, 'M15 FAB 1F 복도-4_10.236.11.119', '10.236.11.119', 100371, 1, 1460, 0, '10.236.1.107', '82', None, None, None)
(1765, None, None, 'M15 FAB 1F CORE #4 홀_10.236.11.169', '10.236.11.169', 100371, 1, 1461, 0, '10.236.1.107', '83', None, None, None)
(1766, None, None, 'M15 FAB 1F 전기실-6 앞_10.236.11.120', '10.236.11.120', 100371, 1, 1462, 0, '10.236.1.107', '84', None, None, None)
(1767, None, None, 'M15 FAB 1F OAC RM-1_11.42', '10.236.11.42', 100371, 1, 1463, 0, '10.236.1.107', '85', None, None, None)
(1768, None, None, 'M15 폐기물창고1_37.109', '10.236.37.109', 100371, 1, 1464, 0, '10.236.1.106', '86', None, None, None)
(1769, None, None, 'M15 폐기물창고2_37.110', '10.236.37.110', 100371, 1, 1465, 0, '10.236.1.106', '87', None, None, None)
